raw_smiles,smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,logVDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,hERG-10um,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,molstr,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
CC(=O)OC1=CC=CC=C1C(=O)O,CC(=O)Oc1ccccc1C(=O)O,180.04,177.6424801,1.013496321,4,1,63.6,3,1,6,4,0,8,0.375,0,0,0.55,1.58,0.111,7,0.122,"[(3, 4, 5, 6, 7, 8, 9)]",['-'],['-'],['-'],0,0,0,1,-1.553960804,1.220288009,1.168205172,103.1122568,269.7237088,4.055290299,3.6381599,-4.984952125,-4.577340017,0.974059224,0.000117074,0.063218579,1.67E-06,0.000138402,1.98E-05,0.012697697,0.04180871,0.544937611,3.94E-05,0.006346871,0.997688532,0.993225992,60.28223941,-0.831100026,40.1097562,4.88E-05,0.000209555,3.93E-05,2.37E-05,0.000698526,0.182424799,2.59E-05,1.20E-05,2.49E-07,0.000287866,1.35E-06,2.26E-05,0.006029866,0.003331067,2.766102871,0.822483962,0.369182165,2.631820492,3.746095174,3.245277765,0.015232448,0.072350636,0.744177997,0.255995423,0.346167862,0.069738187,0.704995275,0.199999347,0.919225156,0.994051158,0.395550311,0.406708986,0.329730034,0.198171809,0.466843814,0.191413239,0.19298932,0.013346084,0.054984707,0.02320911,0.001940831,0.012127719,0.000188703,0.00021748,0.032209177,0.000443868,0.001741605,0.258229136,6.82E-05,0.015189234,0.108396553,0.003000848,"<?xml version='1.0' encoding='iso-8859-1'?><svg version='1.1' baseProfile='full'              xmlns='http://www.w3.org/2000/svg'                      xmlns:rdkit='http://www.rdkit.org/xml'                      xmlns:xlink='http://www.w3.org/1999/xlink'                  xml:space='preserve'width='200px' height='200px' viewBox='0 0 200 200'><!-- END OF HEADER --><rect style='opacity:1.0;fill:none;stroke:none' width='200.0' height='200.0' x='0.0' y='0.0'> </rect><path class='bond-0 atom-0 atom-1' d='M 10.0,130.9 L 38.6,105.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-1 atom-1 atom-2' d='M 41.7,106.2 L 38.3,90.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-1 atom-1 atom-2' d='M 38.3,90.0 L 34.8,73.9' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-1 atom-1 atom-2' d='M 36.1,107.4 L 32.6,91.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-1 atom-1 atom-2' d='M 32.6,91.2 L 29.2,75.1' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-2 atom-1 atom-3' d='M 38.6,105.2 L 53.7,110.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-2 atom-1 atom-3' d='M 53.7,110.1 L 68.9,115.0' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-3 atom-3 atom-4' d='M 81.4,111.4 L 92.6,101.3' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-3 atom-3 atom-4' d='M 92.6,101.3 L 103.7,91.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-4 atom-4 atom-5' d='M 103.7,91.2 L 95.7,53.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-4 atom-4 atom-5' d='M 108.7,86.8 L 102.0,55.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-5 atom-5 atom-6' d='M 95.7,53.6 L 124.3,27.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-6 atom-7' d='M 124.3,27.8 L 160.9,39.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-6 atom-7' d='M 125.7,34.3 L 155.9,44.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-7 atom-7 atom-8' d='M 160.9,39.7 L 168.9,77.3' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-8 atom-8 atom-9' d='M 168.9,77.3 L 140.3,103.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-8 atom-8 atom-9' d='M 162.6,75.3 L 139.0,96.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-9 atom-9 atom-10' d='M 140.3,103.1 L 148.4,140.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-10 atom-10 atom-11' d='M 145.9,142.9 L 161.9,148.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-10 atom-10 atom-11' d='M 161.9,148.1 L 177.8,153.3' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-10 atom-10 atom-11' d='M 147.7,137.5 L 163.7,142.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-10 atom-10 atom-11' d='M 163.7,142.6 L 179.6,147.8' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-10 atom-12' d='M 148.4,140.7 L 137.2,150.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-10 atom-12' d='M 137.2,150.8 L 126.1,160.8' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-9 atom-4' d='M 140.3,103.1 L 103.7,91.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path d='M 37.1,106.5 L 38.6,105.2 L 39.3,105.4' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 96.1,55.5 L 95.7,53.6 L 97.1,52.3' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 122.8,29.1 L 124.3,27.8 L 126.1,28.4' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 159.0,39.1 L 160.9,39.7 L 161.3,41.6' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 168.5,75.4 L 168.9,77.3 L 167.5,78.6' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 148.0,138.8 L 148.4,140.7 L 147.8,141.2' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path class='atom-2' d='M 25.5 67.6Q 25.5 65.0, 26.8 63.5Q 28.1 62.0, 30.5 62.0Q 32.9 62.0, 34.2 63.5Q 35.5 65.0, 35.5 67.6Q 35.5 70.2, 34.2 71.7Q 32.9 73.2, 30.5 73.2Q 28.1 73.2, 26.8 71.7Q 25.5 70.2, 25.5 67.6M 30.5 72.0Q 32.2 72.0, 33.1 70.9Q 34.0 69.8, 34.0 67.6Q 34.0 65.4, 33.1 64.4Q 32.2 63.3, 30.5 63.3Q 28.9 63.3, 28.0 64.3Q 27.1 65.4, 27.1 67.6Q 27.1 69.8, 28.0 70.9Q 28.9 72.0, 30.5 72.0' fill='#FF0000'/><path class='atom-3' d='M 70.2 117.0Q 70.2 114.4, 71.5 113.0Q 72.8 111.5, 75.2 111.5Q 77.6 111.5, 78.9 113.0Q 80.2 114.4, 80.2 117.0Q 80.2 119.7, 78.9 121.2Q 77.6 122.7, 75.2 122.7Q 72.8 122.7, 71.5 121.2Q 70.2 119.7, 70.2 117.0M 75.2 121.5Q 76.8 121.5, 77.7 120.4Q 78.6 119.2, 78.6 117.0Q 78.6 114.9, 77.7 113.8Q 76.8 112.7, 75.2 112.7Q 73.5 112.7, 72.6 113.8Q 71.7 114.9, 71.7 117.0Q 71.7 119.2, 72.6 120.4Q 73.5 121.5, 75.2 121.5' fill='#FF0000'/><path class='atom-11' d='M 180.0 152.6Q 180.0 150.0, 181.3 148.5Q 182.6 147.1, 185.0 147.1Q 187.4 147.1, 188.7 148.5Q 190.0 150.0, 190.0 152.6Q 190.0 155.2, 188.7 156.7Q 187.4 158.2, 185.0 158.2Q 182.6 158.2, 181.3 156.7Q 180.0 155.3, 180.0 152.6M 185.0 157.0Q 186.7 157.0, 187.6 155.9Q 188.5 154.8, 188.5 152.6Q 188.5 150.5, 187.6 149.4Q 186.7 148.3, 185.0 148.3Q 183.3 148.3, 182.4 149.4Q 181.5 150.4, 181.5 152.6Q 181.5 154.8, 182.4 155.9Q 183.3 157.0, 185.0 157.0' fill='#FF0000'/><path class='atom-12' d='M 104.1 161.1L 105.5 161.1L 105.5 165.7L 111.1 165.7L 111.1 161.1L 112.6 161.1L 112.6 172.0L 111.1 172.0L 111.1 167.0L 105.5 167.0L 105.5 172.0L 104.1 172.0L 104.1 161.1' fill='#FF0000'/><path class='atom-12' d='M 114.8 166.5Q 114.8 163.9, 116.1 162.4Q 117.4 161.0, 119.8 161.0Q 122.2 161.0, 123.5 162.4Q 124.8 163.9, 124.8 166.5Q 124.8 169.2, 123.5 170.7Q 122.2 172.2, 119.8 172.2Q 117.4 172.2, 116.1 170.7Q 114.8 169.2, 114.8 166.5M 119.8 170.9Q 121.5 170.9, 122.4 169.8Q 123.3 168.7, 123.3 166.5Q 123.3 164.4, 122.4 163.3Q 121.5 162.2, 119.8 162.2Q 118.2 162.2, 117.3 163.3Q 116.4 164.4, 116.4 166.5Q 116.4 168.7, 117.3 169.8Q 118.2 170.9, 119.8 170.9' fill='#FF0000'/></svg>",['-'],['-'],['-'],['-'],"[(4, 3, 1, 2, 0, 5, 6, 7, 8, 9), (0, 1, 2, 3, 4)]",['-'],['-'],['-'],0.004,0.001,0.077,0.034,0.993,0.924,0.356
CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,CC(C)Cc1ccc(C(C)C(=O)O)cc1,206.13,231.882426,0.888941881,2,1,37.3,4,1,6,2,0,7,0.571428571,1,0,0.822,2.192,0.462,16,0.137,['-'],['-'],['-'],['-'],0,1,0,0,-3.555367347,2.918802788,3.573864356,71.71800178,288.046906,4.605714113,3.053177558,-4.300666179,-4.647556073,0.887009084,0.000180306,0.12594302,0.000122309,0.00011909,0.000518978,0.026780725,0.362361282,0.265473694,0.062780172,0.209807858,0.610769868,0.961766899,97.57975114,-0.794915678,2.628486743,2.13E-09,0.000346289,9.22E-08,0.999993682,0.000868905,0.999860406,5.84E-05,9.30E-09,3.24E-09,0.999356091,3.23E-07,5.28E-05,9.78E-06,0.051275119,1.037739322,1.449467038,0.308152647,2.999438374,4.202297708,3.488468453,0.165468693,0.249067694,0.927760661,0.046413153,0.306639165,0.104328096,0.799304187,0.135078743,0.490037501,0.846745789,0.431722492,0.740034282,0.345369577,0.936627686,0.62124604,0.965446055,0.131005213,0.063014515,0.020306496,0.045261603,0.000316978,2.08E-05,8.71E-08,0.014053833,0.020461109,1.12E-06,0.008303256,0.007047593,4.86E-09,3.04E-06,0.000102826,4.05E-06,"<?xml version='1.0' encoding='iso-8859-1'?><svg version='1.1' baseProfile='full'              xmlns='http://www.w3.org/2000/svg'                      xmlns:rdkit='http://www.rdkit.org/xml'                      xmlns:xlink='http://www.w3.org/1999/xlink'                  xml:space='preserve'width='200px' height='200px' viewBox='0 0 200 200'><!-- END OF HEADER --><rect style='opacity:1.0;fill:none;stroke:none' width='200.0' height='200.0' x='0.0' y='0.0'> </rect><path class='bond-0 atom-0 atom-1' d='M 10.0,97.5 L 35.2,95.9' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-1 atom-1 atom-2' d='M 35.2,95.9 L 46.5,73.3' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-2 atom-1 atom-3' d='M 35.2,95.9 L 49.2,117.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-3 atom-3 atom-4' d='M 49.2,117.0 L 74.5,115.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-4 atom-4 atom-5' d='M 74.5,115.5 L 85.7,92.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-4 atom-4 atom-5' d='M 78.8,115.2 L 88.2,96.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-5 atom-5 atom-6' d='M 85.7,92.8 L 111.0,91.3' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-6 atom-7' d='M 111.0,91.3 L 124.9,112.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-6 atom-7' d='M 109.0,95.2 L 120.6,112.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-7 atom-7 atom-8' d='M 124.9,112.4 L 150.2,110.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-8 atom-8 atom-9' d='M 150.2,110.8 L 164.2,131.9' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-9 atom-8 atom-10' d='M 150.2,110.8 L 161.5,88.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-10 atom-10 atom-11' d='M 160.5,90.1 L 171.6,89.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-10 atom-10 atom-11' d='M 171.6,89.4 L 182.7,88.8' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-10 atom-10 atom-11' d='M 160.3,86.3 L 171.4,85.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-10 atom-10 atom-11' d='M 171.4,85.7 L 182.5,85.0' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-10 atom-12' d='M 161.5,88.2 L 156.0,79.9' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-10 atom-12' d='M 156.0,79.9 L 150.5,71.6' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-7 atom-13' d='M 124.9,112.4 L 113.7,135.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-13 atom-13 atom-14' d='M 113.7,135.0 L 88.4,136.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-13 atom-13 atom-14' d='M 111.2,131.3 L 90.4,132.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-14 atom-14 atom-4' d='M 88.4,136.5 L 74.5,115.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path d='M 48.5,115.9 L 49.2,117.0 L 50.5,116.9' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 85.2,93.9 L 85.7,92.8 L 87.0,92.7' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 109.7,91.3 L 111.0,91.3 L 111.7,92.3' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 160.9,89.3 L 161.5,88.2 L 161.2,87.8' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 114.2,133.9 L 113.7,135.0 L 112.4,135.1' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 89.7,136.5 L 88.4,136.5 L 87.7,135.5' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path class='atom-11' d='M 183.4 86.6Q 183.4 84.9, 184.3 84.0Q 185.1 83.0, 186.7 83.0Q 188.3 83.0, 189.2 84.0Q 190.0 84.9, 190.0 86.6Q 190.0 88.4, 189.1 89.4Q 188.3 90.4, 186.7 90.4Q 185.1 90.4, 184.3 89.4Q 183.4 88.4, 183.4 86.6M 186.7 89.5Q 187.8 89.5, 188.4 88.8Q 189.0 88.1, 189.0 86.6Q 189.0 85.2, 188.4 84.5Q 187.8 83.8, 186.7 83.8Q 185.6 83.8, 185.0 84.5Q 184.4 85.2, 184.4 86.6Q 184.4 88.1, 185.0 88.8Q 185.6 89.5, 186.7 89.5' fill='#FF0000'/><path class='atom-12' d='M 137.1 63.5L 138.1 63.5L 138.1 66.6L 141.8 66.6L 141.8 63.5L 142.7 63.5L 142.7 70.7L 141.8 70.7L 141.8 67.4L 138.1 67.4L 138.1 70.7L 137.1 70.7L 137.1 63.5' fill='#FF0000'/><path class='atom-12' d='M 144.2 67.1Q 144.2 65.4, 145.1 64.4Q 145.9 63.5, 147.5 63.5Q 149.1 63.5, 149.9 64.4Q 150.8 65.4, 150.8 67.1Q 150.8 68.8, 149.9 69.8Q 149.1 70.8, 147.5 70.8Q 145.9 70.8, 145.1 69.8Q 144.2 68.9, 144.2 67.1M 147.5 70.0Q 148.6 70.0, 149.2 69.3Q 149.8 68.5, 149.8 67.1Q 149.8 65.7, 149.2 65.0Q 148.6 64.3, 147.5 64.3Q 146.4 64.3, 145.8 65.0Q 145.2 65.7, 145.2 67.1Q 145.2 68.5, 145.8 69.3Q 146.4 70.0, 147.5 70.0' fill='#FF0000'/></svg>",['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],0.012,0.001,0.013,0.246,0.923,0.611,0.578
